No.,Tweets,Tendensi
125,"2023 TAHUN KRISIS EKONOMI !

Ekonomi global telah beralih daripada persekitaran inflasi dan kadar faedah rendah kepada dunia yang ‘lebih terdedah dan rapuh’, - IMF 

Baca lanjut di :
https://t.co/wBqr5V81WX

#BersihdanStabil
#PASBerintegriti
#MalaysiaSejahtera https://t.co/OZunuYbe3V",0
126,"menurut lu gimana sih pengaruh krisis ekonomi 2023 nanti sama buying power masyarakat, proses pilpres 2024, sama sustainable development goals? https://t.co/59zq2BWFDJ",0
127,"Tolong yaa yg bahas resesi apalagi 2023 hancurlah..just shut the f*ckup! 
Bangsa ini udh dr jaman kerajaan, jaman pak karno gunting duit, sampe 1998 krisis ekonomi...udh pengalaman. Kek gk pernah ke malang aja...woles sam! kehkehkeh",0
128,gua cuma mau bilang banyak hal yg mempengaruhi ekonomi dan salah satunya adalah market confidency. konten2 yg bilang 2023 gelap yes betul edukatif tapi pada mainin rasa takut dan kepercayaan masyarakat. kasian yg awam sama ekonomi ga ngerti apa2 cuma tau bakal krisis ajah,0
129,"@c_joanna13 @mayangzhr Ohhhh gituuuu? entar pas krisis ekonomi 2023, trs ngerasa paling berjasa dah ya. gegara idolnya udah wamil wkwkwkwk, liat aja dah nanti ada ga ya oknum fandom goblok lu yg bakal ngetik itu nanti, wkwkwkwkwkwkwkwkwkwkwkkw",0
130,SKK MIGAS ANTISPASI ANCAMAN KRISIS EKONOMI 2023,0
131,"Presiden Joko Widodo menyatakan bahwa dunia dihadapkan dengan adanya ancaman resesi pada tahun 2023 akibat krisis ekonomi global, pangan, hingga energi akibat pandemi Covid-19 dan ... Cont: https://t.co/5x0GYVLaUQ https://t.co/fzPQXxUo59",0
132,Not only in SK. Wah pas banget dr kmren pemerintahan indo juga ngomongin 2023 krisis ekonomi. Pas gtu bangtan mulai off aaaa https://t.co/ikE2h3Z7pQ,0
133,"Udahlah nikmati dulu yg ada sekarang, 2023 katanya mau krisis ekonomi",0
134,@bdngfess Gaboleh resign cenah 2023 krisis ekonomi mau pindah kerja kemana lgi,0
135,"Kabar soal resesi 2023 dikata hanya omongan influencer yg gatau fakta.

Sy baru ngeh, resesi itu sesuatu yg sangat wajar bagi ekonomi Kapitalisme. Krisisnya punya siklus. Liat aja Great Depression 1930an. Krisis moneter 1998, dll.",0
136,IMF : 31 Negara Hadapi Krisis Ekonomi 2023 | 15 Okt 2022 #ekonomi https://t.co/OVwT97hbpC,0
137,"Menko Perekonomian Airlangga Optimis Ekonomi Nasional Tumbuh Lima Persen : Meskipun resesi ekonomi menghantui pada tahun 2023 mendatang sebagaimana prediksi sejumlah ekonom bahwa ekonomi nasional akan babak belur imbas krisis melanda dunia, namun rasa… https://t.co/3utJzXcwqH",0
138,"Indonesia siap hadapi krisis 2023
#LaporanIMF
Ekonomi RI Cemerlang https://t.co/3FqhbM4EWx",0
139,"Dengan kerja keras dan konsistensi, Indonesia akan melewati krisis 2023
#LaporanIMF
Ekonomi RI Cemerlang https://t.co/enM9d427cO",0
140,"IMF memastikan proyeksi pertumbuhan ekonomi pada 2023 adalah profil pertumbuhan terlemah sejak 2001, kecuali masa pandemi Covid-19 dan krisis keuangan global.
Ekonomi RI Cemerlang

#LaporanIMF",0
141,"2023 banyak prediksi mengenai krisis global yg akan melanda negara2 didunia, semoga Indonesia tdk termasuk dlm negara2 yg mengalami krisis. Be optimistic what are our gov do

Ekonomi RI Cemerlang
#LaporanIMF",0
142,"IMF melihat situasi 2023 merupakan profil pertumbuhan terlemah sejak 2001, kecuali masa pandemi Covid-19 dan krisis keuangan global.
Ekonomi RI Cemerlang

#LaporanIMF",0
143,"Ridwan Kamil pun berharap, Jawa Barat dan Indonesia mampu menghadapi dan menghindari krisis pangan.
“Tidak ada kedaulatan negara tanpa kedaulatan pangan. Mudah mudahan jangan sampai 2023 krisis ekonomi dan pangan,” Ridwan Kamil #2024RidwanKamilPresiden https://t.co/SCHTCO3Boc",0
144,"#Reposted from @kementerian.atrbpn 

Presiden Joko Widodo menyatakan bahwa dunia dihadapkan dengan adanya ancaman resesi pada tahun 2023 akibat krisis ekonomi global, pangan, hingga energi akibat pandemi Covid-19.

Selengkapnya di :
https://t.co/e3IzOQgzhx https://t.co/zsS1VPJiCC",0
145,"#Repost Presiden Joko Widodo menyatakan bahwa dunia dihadapkan dengan adanya ancaman resesi pada tahun 2023 akibat krisis ekonomi global, pangan, hingga energi akibat pandemi Covid-19 dan... https://t.co/e3oO7N8CB6 https://t.co/UwyR8AQ2LP",0
146,"Presiden Joko Widodo menyatakan bahwa dunia dihadapkan dengan adanya ancaman resesi pada tahun 2023 akibat krisis ekonomi global, pangan, hingga energi akibat pandemi Covid-19 dan perang antara Rusia dan Ukraina.

Berita selengkapnya kunjungi https://t.co/NdDj56g5s9

#Hantaru2022 https://t.co/ZkhHHChSZe",0
147,"Ridwan Kamil pun berharap, Jawa Barat dan Indonesia mampu menghadapi dan menghindari krisis pangan.
“Tidak ada kedaulatan negara tanpa kedaulatan pangan. Mudah mudahan jangan sampai 2023 krisis ekonomi dan pangan,” Ridwan Kamil #2024RidwanKamilPresiden https://t.co/tHEgFS7nB4",0
148,"Presiden Joko Widodo menyatakan bahwa dunia dihadapkan dengan adanya ancaman resesi pada tahun 2023 akibat krisis ekonomi global, pangan, hingga energi akibat pandemi Covid-19 dan perang antara Rusia dan Ukraina. 

#MelayaniProfesionalTerpercaya

https://t.co/xFh4hwHGvl",0
149,"@sekolahkriptoid Kalo soal resesi sih, gk terlalu khawatir, soalnya itu hanya efek dari krisis ekonomi, kalopun inflasi juga masih ada plusnya dalam pertumbuhan ekonomi, namun yang di khawatirkan di 2023 nanti tuh, stagflasi, udah inflasi gitu tapi ekonominya malah mines, semoga aj tidak dah wkwk",0
150,"Menurut IMF, ada 3 masalah utama yang menjadi penghambat ekonomi 2023:
1. Inflasi yang naik terus-menerus dan meluas menyebabkan krisis biaya hidup.
2. Invasi Rusia ke Ukraina dan kaitannya dengan krisis energi.
3. Perlambatan ekonomi di China.",0
151,"tahun 2023, proyeksi ekonomi dunia akan mengalami resesi &amp; krisis, yang mengancam salah satunya krisis pangan.

pada masa krisis, sektor agriculture menjadi sangat esensial untuk menunjang ketahanan pangan.

pada kondisi seperti ini, mazhab fisiokrat kembali menjadi relevan. https://t.co/iSyeZssmyZ",0
152,"2023 krisis ekonomi ternyata adalah HOAX.

Ya karena belum terjadi.",0
153,"Astaghfirullah... 
Krisis global? 
Ekonomi Dunia Diprediksi Gelap pada 2023, Mampukah Kapitalisme Mengatasinya? | Serba-serbi MMC 

Dan bagaimana #IslamKaffah menyelesaikan problem ini? 
Simak videonya yuk! 
https://t.co/cf4kgeDcd1
Share seluasnya ya... https://t.co/jp5MlCyoTw",0
154,"Astaghfirullah... 
Krisis global? 
Ekonomi Dunia Diprediksi Gelap pada 2023, Mampukah Kapitalisme Mengatasinya? | Serba-serbi MMC 

Dan bagaimana #IslamKaffah menyelesaikan problem ini? 
Simak videonya yuk! 
https://t.co/cf4kgeDcd1
Share seluasnya ya... https://t.co/SMx1TWejrV",0
155,"Astaghfirullah... 
Krisis global? 
Ekonomi Dunia Diprediksi Gelap pada 2023, Mampukah Kapitalisme Mengatasinya? | Serba-serbi MMC 

Dan bagaimana #IslamKaffah menyelesaikan problem ini? 
Simak videonya yuk! 
https://t.co/cf4kgeDcd1
Share seluasnya ya... https://t.co/ls29vEuxDX",0
156,"Astaghfirullah... 
Krisis global? 
Ekonomi Dunia Diprediksi Gelap pada 2023, Mampukah Kapitalisme Mengatasinya? | Serba-serbi MMC 

Dan bagaimana #IslamKaffah menyelesaikan problem ini? 
Simak videonya yuk! 
https://t.co/cf4kgeDcd1
Share seluasnya ya... https://t.co/6A7bbCYbw7",0
157,"Gakebayang euy pillres 2024 kaya gimna situasinya. 
2023 ekonomi isu resesi, politikus prepare buat kampanye, dimasa sulit dan krisis.. Masyarakat kebagi berkubu kubu.. Fitnah dan hoax makin banyak. Menuju 2024 semoga Allah mudahkan dan bukakan untuk yg adil",0
158,IMF : 31 Negara Hadapi Krisis Ekonomi 2023 | 15 Okt 2022 https://t.co/K7qLySUiMz via @YouTube,0
159,"Prediksi IMF ekonomi gelap pd 2023 wajar,faktanya krisis berulang terjadi dan sistem kapitalisme tak mampu mjd solusi
Sistem ekonomi Islam Kaffah adalah solusi
Serba Serbi MMC

 https://t.co/eDUv1Rmm8j

#IslamKaffah",0
160,"Kondisi ekonomi yg diprediksi gelap pd 2023 mulai tampak sejak pandemi covid 19,infasi rusia,krisis iklim
Fakta di sistem ekonomi kapitalisme 
Kondisi sgt berbeda ketika ekonomi islam kaffah diterapkan

Serba Serbi MMC

https://t.co/u4ZKIX6oLL

#IslamKaffah",0
161,"Mampukah sistem Ekonomi kapitalisme mengatasi prediksi sistem ekonomi dunia yg akan krisis di 2023 mendatangkan??? 

Serba-serbi MMC     
https://t.co/Z28DXNmHqR

#IslamKaffah https://t.co/xGNkrXC8vN",0
162,IMF : 31 Negara Hadapi Krisis Ekonomi 2023 | 15 Okt 2022 https://t.co/IrBh2e5r0r via @YouTube,0
163,"Resesi, Krisis, Bahkan Depresi Ekonomi &amp; Awan Gelap di Tahun 2023? Ep 1 #ekonomi https://t.co/ptoGoWDYpX",0
164,"Terus ada bau2 resesi tahun depan ga seburuk yg digembor2kan deh. Recession Paradox. Dimana fear terlalu besar saat ini, jangan2 Q1 2023 sudah bottoming? Kemudian kembali normal bahkan pertumbuhan ekonomi meningkat pesat di 2023 - 2024

*Kecuali WW3 beneran terjadi. Fix krisis",0
165,"Dunia sedang dilanda krisis. IMF memproyeksi ekonomi global akan gelap pada tahun 2023. Mampukah Sistem Ekonomi Kapitalisme mengatasinya? Dan bagaimana Islam menyelesaikan problem ini? Simak dalam video Serba-serbi MMC berikut
https://t.co/127m5g0FPU

#Islamkaffah",0
166,"#Repost @atr_bpn
Presiden Joko Widodo menyatakan bahwa dunia dihadapkan dengan adanya ancaman resesi pada tahun 2023 akibat krisis ekonomi global, pangan, hingga energi akibat pandemi Covid-19 dan perang antara Rusia dan Ukraina.~
https://t.co/HhRmr8V4Ml",0
167,"#Repost @atr_bpn
Presiden Joko Widodo menyatakan bahwa dunia dihadapkan dengan adanya ancaman resesi pada tahun 2023 akibat krisis ekonomi global, pangan, hingga energi akibat pandemi Covid-19 dan perang antara Rusia dan Ukraina.~ https://t.co/dqJVsg5VrZ",0
168,"Kondisi ekonomi dunia diprediksi akan mengalami resesi parah di 2023 akibat krisis ditambah keguncangan krn perang Rusia Ukraina. Ekonomi kapitalisme jelas merusak kehidupan umat di dunia.

Serba Serbi MMC
https://t.co/cs7QcPeN8p
#IslamKaffah https://t.co/JXM8bt65h3",0
169,"Mau tidak mau kita akan menghadapi krisis dunia tahun 2023 mendatang?
Inilah dampak penerapan Ekonomi kapitalisme..sedih...tapi inilah yg akan terjadi.
Serba-serbi MMC
https://t.co/3AnPi85eMZ
#Islamkaffah",0
170,"Akibat penerapan Ekonomi kapitalisme. Sering terjadi Krisi moneter berulang....bahkan diprediksi akan terjadi Krisis dunia tahun 2023 mendatang..
Serba-serbi MMC
https://t.co/FqRdlK8WTL
#Islamkaffah",0
171,"Reposted from @kementerian.atrbpn Presiden Joko Widodo menyatakan bahwa dunia dihadapkan dengan adanya ancaman resesi pada tahun 2023 akibat krisis ekonomi global, pangan, hingga energi akibat pandemi Covid-19 dan perang antara Rusia dan Ukraina. Kemente… https://t.co/A8dWMSjT8m https://t.co/lMdaBuNZvE",0
172,"Sudah siapkah menghadapi krisis dunia tahun 2023 mendatang?
ga Sampek 1 tahun lho....ini akibat penerapan Ekonomi kapitalisme...mo Sampek kapan?
Serba-serbi MMC
https://t.co/35iv7ZT64f
#Islamkaffah",0
173,"Ekonomi Dunia Diprediksi Gelap pada 2023, akibat penerapan sistem ekonomi kapitalis | Serba-serbi MMC
Hanya sistem islam kaffah yg mampu mengatasi krisis ekonomi  ini. Simak dalam video berikut ini!

https://t.co/RqvmVa5rcF https://t.co/wyW4nfSaDn",0
174,"Ekonomi Dunia Diprediksi Gelap pada 2023, Mampukah Kapitalisme Mengatasinya?

[Sebuah utas]
#Krisis #Ekonomi #IMF https://t.co/jhRpC5sS2M",0
175,"Dunia sedang tidak baik-baik saja. IMF prediksi 2023 ekonomi global gelap. Ini sudah kesekian kali ekonomi kapitalisme menyebabkan krisis yang berulang. Islam kaffah dalam khilafah saja yang mampu menjamin stabilitas dunia. 

Serba serbi MMC
https://t.co/U2xvOO50TS
#IslamKaffah",0
176,"Ekonomi global akan gelap 2023. Ekonomi kapitalisme inilah biang kerusakan dunia hari ini dalam sistem kapitalisme global. Rentan krisis yang berulang. Hanya Islam kaffah dalam khilafah yang mampu menjamin stabilitas ekonomi dunia. 

Serba serbi MMC
https://t.co/qaf5akYQka",0
177,"Ekonomi kapitalisme rentan krisis  Sektor non riil yang lebih tinggi dari sektor riil inilah pemicu economy bubble yang sewaktu-waktu bisa meletus karena gejolak politik, sosial dst. Wajar jika 2023 diprediksi ekonomi global akan gelap. 

Serba serbi MMC
https://t.co/rfd3AiLLrk",0
178,"Ekonomi global akan gelap 2023. Penerapan ekonomi kapitalisme rentan terjadi krisis atau resesi. Hanya Islam kaffah dalam khilafah yang mampu menjaga stabilitas ekonomi dunia. Sektor riil yang bergerak, tanpa sektor no riil. 

Serba serbi MMC
https://t.co/a9DBWGRW2N",0
179,"ekonomi global Akan Gelap pd 2023 krn merugi 4T UD pd'26 akibat Resesi penyebabx setelah covid &amp; dihadapkan dg ancaman krisis imbas invasi Rusia ke Ukraina &amp; perubahan iklim,inilh akibt dri sistem ekonomi kapitalisme. Serba-serbi MMC https://t.co/ZLykApRMul
#IslamKaffah https://t.co/4FKuVXUBUt",0
180,"Gua sempet bilang ""seandainya seventeen kesininya akhir tahun atau awal tahun mah gua nonton dah"" duarrrr additional concert 😭 duitnya sih ada ini cuma jd bimbang mo konseran/beli motor/simpen aja buat 2023 yang katanya bakal ada krisis ekonomi 😭",0
181,"@MediaOyen PH kerajaan yang akan merosakan negara kita, dengan krisis ekonomi yang akan melanda kita pada tahun 2023 nanti korang pikirlah apa yang akan jadi",0
182,"Presiden Joko Widodo menyatakan bahwa dunia dihadapkan dengan adanya ancaman resesi pada tahun 2023 akibat krisis ekonomi global, pangan, hingga energi akibat pandemi Covid-19 dan perang antara Rusia dan Ukraina. Kementerian/lembaga termasuk Kementerian … https://t.co/4BujxT29uH https://t.co/CqO1yjdkfd",0
183,Tips Hidup Hemat Ditengah Ancaman Krisis Ekonomi: JAKARTA – Ekonomi global saat ini mengalami ancaman krisis. Resesi dan stagflasi diperkirakan akan berdampak pada banyak negara di tahun 2023. Baca Juga:… https://t.co/cURmoVjzux #Edukasi #AncamanKrisisEkonomi #TipsHidupHemat,0
184,Hedonisme sebelum krisis ekonomi di 2023 (katanya).,0
185,"tetap santuy menghadapi 2023 yang isunya bakal ada krisis ekonomi dunia, soalnya gue ikut pemerintahan dunianya im sama dan gorosei.",0
186,"Masalahnya isi kepala gua tuh bnyk ovt nya cuy, aplgi klw liat berita tntng krisis ekonomi d 2023 nnti hadeh ovt nya makin jadi dah https://t.co/Fm1oGVVH7g",0
187,ehhh 2023 beneran bakal krisis ekonomi gasiii?? masa nanti gajadi konser tds2 wkwkwk bego bet bisa”nya yg gue pikirin gajadi konsernya bukan krisis nyaaa,0
188,"Khofifah menegaskan bahwa ancaman krisis bahkan resesi dunia disebut semakin nyata, IMF bahkan mengingatkan akan ada resiko awan gelap ekonomi di tahun 2023 mendatang. https://t.co/P61TQYTOfQ",0
189,"@Askrlfess intinya ekonomi mengalami penurunan tapi gak sampe krisis. kemungkinan harga2 naik, banyak phk, tapi yg gue baca resesi 2023 hanya berpengaruh besar ke negara2 maju macem AS, jepang, europe. negara2 berkembang gak akan besar bgt ngaruhnya. cmiiw",0
190,"""faktor penyebab krisis ekonomi Indonesia 2023:"" https://t.co/J6LYIlsxCe",0
191,"alasan cepet lulus, ditakutin sm pak Mustolih 2023 krisis ekonomi ada kemungkinan Indonesia resesi 😭😣",0
192,"Eropa mengalami kelesuan ekonomi dan menuju Krisis 2023, dengan seenaknya menteri sini menjamu habis2an FIFA demi limpahan semua Mega event ☺️ okh ya ini bukan soal nyawa dikanjuruhan tapi soal investasi yang jangan mandet ☺️#ShameOnYouET",0
193,"Konten resesi global 2023 mendorong kekhawatiran yang berlebihan.

Berkaca krisis ekonomi sebelumnya, Indonesia menjadi negara yang cukup tangguh.

Sebagai individu sebaiknya tetap aktif, kreatif, dan adaptif.",0
194,"Harus cepet luluss kuliah si serem banget tahun 2023 krisis ekonomi global, mumpung orang tua masi mampu bayarin kuliah🫥🙃😊",0
195,"Liat aja klean ukraina ama rusia, kalo 2023 beneran krisis ekonomi gegara klean gue kirimin sambel teri level setan biar mencret lu berdua",0
196,Work Admittance System Pencegahan &amp; Pengendaklian Krisis Ekonomi 2023 https://t.co/HIAG8DawGk,0
197,"Dear All, @jokowi, @DPR_RI Salam hormat. krisis ekonomi 2023 sudah  dinyatakan akan terjadi. dan Saya selaku pelaku Usaha Mikro jasa konsultasi produktivitas mencoba menelaah apa saja dari krisis yang bisa ada solusi bagi saya. Semoga bisa  survive.Amin https://t.co/TxGbXI7Kbl",0
198,"@txtdrpengusaha jangan boros-boros yah, kabar 2023 akan terjadi krisis ekonomi, semoga aja tidak terjadi deh. Karna belum ada persiapan yang matang",0
199,"2023 prediksinya bakal krisis ekonomi. 
Kpop krisis hati. Doi pada ke ina udah stres makin stres dah lu😭😭 https://t.co/B9UKyYWa3d",0
200,"Siapa yang bisa memprediksi krisis ekonomi?

Saat ini, Indonesia pun tidak bisa menghindari krisis ekonomi yang digadang akan terjadi pada tahun 2023 mendatang.

https://t.co/rpvkJULv3p

#Resesi #Motivasi #Jawabancom",0
201,"Perekonomian dunia dibayangi resesi, akibat tekanan geopolitik &amp; isu perang, inflasi yg meningkat, hingga krisis energi. Bayang-bayang resesi global digambarkan Dana Moneter Internasional (IMF) yg memprakirakan melambatnya pertumbuhan ekonomi global jd 3,2% pd 2022 &amp; 2,7% pd 2023",0
202,"Banyak issue thn 2023 bakal krisis ekonomi, ini gua blm ampe thn 2023 udh krisis duluan
Ya konser SMTOWN, TDS2 ini lagi susul SVT bulan desember bujugg betah bet kata gua maen kesini",0
203,"Work! Ada apasih di 2023 aku masih gak paham katanya se serem itu, bakal krisis ekonomi gitu(?) aku gak paham jujur, kenapa ya ada yg bisa jelasin gakk🥲",0
204,"Ridwan Kamil menyatakan Jawa Barat (Jabar) siap menghadapi tantangan dan situasi global yang semakin berat hingga berpotensi krisis ekonomi, energi, dan pangan tahun 2023. https://t.co/C2bpOVOHKX",0
205,"Ridwan Kamil pun berharap, Jawa Barat dan Indonesia mampu menghadapi dan menghindari krisis pangan.
“Tidak ada kedaulatan negara tanpa kedaulatan pangan. Mudah mudahan jangan sampai 2023 krisis ekonomi dan pangan,” Ridwan Kamil #2024RidwanKamilPresiden https://t.co/iofzv6H9PV",0
206,"Banyak yang memproyeksikan terjadi perlambatan ekonomi hingga 2023. Ketika badai krisis datang, perkuat fondasi agar bisa melewatinya dengan selamat. 
#oscardarmawan #EkonomiRILebihKuat #investasi",0
207,Tips Menabung Hadapi Resesi 2023 yang Sebabkan Krisis Ekonomi Agar Tetap Waras Jalani Hidup https://t.co/srCGK08m9t,0
208,"Tips Menabung Hadapi Resesi 2023 yang Sebabkan Krisis Ekonomi Agar Tetap Waras Jalani Hidup

MC JIHOON
Heol
KDRT
Khilafah Janji Allah
CASE143 SECOND WIN
Nabrak
NA JAEMIN THANK YOU
Verification
CASE143 FIRST WIN
Voting
Piscok Bunda Corla
Jerry
BLACKPINK
https://t.co/rI44H2QCFL",0
209,"@bumnbersatu @jokowi @airlangga_hrt @ganjarpranowo @LOVE_AG4EVER__ @ChusnulCh__ @aniesbaswedan @sandiuno @prabowo @MARQUEZ__93 @MardaniAliSera @AgusYudhoyono Baca laporan ADB, IMF, World bank, semua bilang Indonesia akan survive dari krisis global, proyeksi pertumbuhan ekonomi Indonesia plus 5% thn 2023.",0
210,"Jawa Barat Siap Hadapi Potensi Krisis Ekonomi, Energi, dan Pangan Tahun 2023 https://t.co/Z2Mb9VGZup",0
211,"media atau beberapa influencer ramai ngomongin kalau 2023 bakal krisis, resesi, gelap dll. tp ada jg beberapa dr mereka bilang bahwa gak akan trjd resesi, krn kan resesi itu tjd ketika 2 quartal berturut"" ekonomi minus, but indonesia malah kuat dan surplus???",0
212,"Tak ora idam idaman sek, 2023 jarene krisis ekonomi eg, banyakin duit ben ngko ndak hidup sulit",0
213,"Dunia gelap 2023.
Yang diprediksi krisis pangan, ekonomi, dan energi dmpaknya seluruh dunia.

Yang saya takutkan ""gelap"" makna sebenarnya, dunia akan gelap gulita.",0
214,"@PekinRahman @MediaOyen Krisis ekonomi 2023 akan melibatkan semua negara
https://t.co/iQLoEl4nxi",0
215,@MediaOyen Krisis ekonomi 2023 dijangka akan jadi lebih teruk. Tapi macam mana kalau mahathir dengan muhyiddin yang jadi PM? Mesti jadi lagi teruk😨,0
216,"akhir taun ini caratland terindikasi krisis ekonomi besar-besaran :
cb japan
cb korea (ngebadutin kata hoshi)
season greetings 2023",0
217,krisis ekonomi 2023?,0
218,kabar 2023 ttg krisis ekonomi horror bgt yaAllah:(,0
219,"MERINDING!! 2023 JADI TAHUN KEGELAPAN DUNIA, KRISIS PANGAN HINGGA KIAMAT EKONOMI BISA TERJADI!! #ekonomi https://t.co/ZAJ2bfij3G",0
220,"Issu resesi 2023, Konflik Ukraina-Rusia, Inflasi Amerika, krisis ekonomi di beberapa negara, Pandemi(?). 2023 sepertinya akan panjang dan berat",0
221,@TxtdariHI @UN_News_Centre Cuman 5 negara yang ngedukung tindakan Rusia. Tampaknya hampir seluruh dunia udah muak dengan tindakan Rusia yang nambah-nambahin beban ancaman krisis ekonomi resesi 2023 yang salah satunya diakibatkan perang berkepanjangan di Ukraina.,0
222,Ekonomi dunia diproyeksi gelap pada 2023 mendatang. Hal tersebut dipicu oleh adanya the perfect storm alias krisis multidimensi. https://t.co/Pnp4wZ8y1n,0
223,"Poin-poin Resesi 2023 yang Harus Kamu Ketahui Sebelum Sambut Tahun Baru, Krisis Ekonomi Dunia

The Link
Yeji
Tisu
#NoBraDay
#JENNIExPorscheKR
#MarriedAtFirstSight
Naspad
#SOOBIN
#MarkLeexPoloRalphLauren Hujan
#ItsSugaHyung
Toothless #YEONJUN
#TXTinJKT 
https://t.co/TA1Bjp6mk0",0
224,"Poin-poin Resesi 2023 yang Harus Kamu Ketahui Sebelum Sambut Tahun Baru, Krisis Ekonomi Dunia

LION TAMERS AT DOWNTOWN
Nabrak
Barca
Tiket SUCI X
Ibul
BRISPOT
Verification
Xavi
BRImo
JIMIN JIMIN
Blueberry
JEON JUNGKOOK
#KEP1ERDISBAND 
TEUMES MCD LOCKDOWN
https://t.co/wUDmTYklxx",0
225,"Ridwan Kamil: Jawa Barat Bersiap Hadapi Potensi Krisis Ekonomi, Energi dan Pangan Tahun 2023 https://t.co/RLYX28qvlc",0
226,"Ridwan Kamil: Jawa Barat Bersiap Hadapi Potensi Krisis Ekonomi, Energi dan Pangan Tahun 2023 https://t.co/NNuFqgDvJD",0
227,"Poin-poin Resesi 2023 yang Harus Kamu Ketahui Sebelum Sambut Tahun Baru, Krisis Ekonomi Dunia https://t.co/OhpwUMScuE",0
228,"Baca berita tentang ancaman resesi 2023 dan krisis ekonomi jadi khawatir, bismillah aja. Save you are money dlu guys banyakin hemat.",0
229,"Ridwan Kamil: Jawa Barat Bersiap Hadapi Potensi Krisis Ekonomi, Energi dan Pangan Tahun 2023 https://t.co/5My9qhyBLo",0
230,"Jawaban untuk Apakah 2023-2024 akan terjadi krisis ekonomi secara global? oleh Agraprana Pahlawan
 https://t.co/cUuAVGoh20",0
231,"""Diharapkan Jawa Barat bersiap karena tahun depan (2023) ada potensi krisis ekonomi, energi dan pangan. Hal ini harus segera disiapkan agar tahun depan tidak terdengar ada warga Jabar yang kelaparan atau susah makan,"" Ridwan Kamil

https://t.co/RjYD9wkOvi",0
232,"Airlangga Hartarto: Krisis 5C, Hati-hati Ekonomi 2023 Bakal Berat! https://t.co/P6kDtfpZHg",0
233,"@VIVAcoid RI bisa lolos dri krisis,pak @jokowi anggarkan saja dana utk beli produk petani dg harga layak.

Mentri2 yg terkait,kondisikan suruh cari peluang produk rakyat yg layak ekspor di carikan pasar.mumpung dolar mahal

Insya Allah 2023 RI lolos krisis,justru ekonomi tumbuh melesat.",0
234,"Ada Potensi Krisis Ekonomi, Energi, Pangan pada 2023, Ridwan Kamil: Jangan Tunggu Kejadian Baru Panik.Pada kesempatan yang sama RK mengapresiasi pengelolaan pertanian di Jabar.Jabar surplus produksi beras tiap tahun mencapai 1,5juta Ton.Mantul pisan https://t.co/eZI4cnN4De",0
235,"Ada Potensi Krisis Ekonomi, Energi, Pangan pada 2023, Ridwan Kamil: Jangan Tunggu Kejadian Baru Panik https://t.co/uvoZK9hra9",0
236,"dalam sambutannya, Gubernur Jawa Barat mengatakan bahwa Jawa Barat Bersiap Hadapi Potensi Krisis Ekonomi, Energi dan Pangan Tahun 2023

selengkapnya : https://t.co/Av0GnMgQuF
@distanhortijbr 
@ridwankamil
#ridwankamil
#jabarjuara
#perekonomianjabar",0
237,"🇩🇪⚡Prakiraan Resesi Jerman, Inflasi pada 2023.

“Kami saat ini sedang mengalami krisis energi yang serius, yang mengancam menjadi krisis ekonomi dan sosial,” kata Menteri Ekonomi Robert Habeck.

https://t.co/zz0KBdRxLy",0
238,Katanya krisis ekonomi di tahun 2023 tapi keluarga gw di awal Oktober uda kerisis astagfirullah ya Allah lancar kan lah,0
239,"Jabar Bersiap Hadapi Potensi Krisis Ekonomi, Energi dan Pangan Tahun 2023

 https://t.co/TZlM93UF0V",0
240,"Ridwan Kamil: Jawa Barat Bersiap Hadapi Potensi Krisis Ekonomi, Energi dan Pangan Tahun 2023 https://t.co/pulSjQjlA7",0
241,"Jawa Barat Bersiap Hadapi Potensi Krisis Ekonomi, Energi dan Pangan Tahun 2023 https://t.co/VmkKzKfd2v",0
242,"Potensi Krisis Pangan dan Ekonomi, Gubernur Jabar: Rapatkan Barisan Hadapi 2023  https://t.co/MOoAPUNjb6",0
243,Ridwan Kamil Bersiap Hadapi Potensi Krisis Ekonomi di 2023 https://t.co/zyclJgfp6f,0
244,"pemerintah: “2023 akan ada krisis ekonomi”
gw: “tiap hari krisis ekonomi”",0
245,"@ridwankamil: Jawa Barat Bersiap Hadapi Potensi Krisis Ekonomi, Energi dan Pangan Tahun 2023 https://t.co/8qrxUNHOHj",0
246,"Hadapi Ancaman Krisis Global , Gubernur Khofifah Siapkan 3 Jurus Jitu: Ancaman krisis bahkan resesi dunia disebut semakin nyata, IMF bahkan mengingatkan akan ada resiko awan gelap ekonomi di tahun 2023 mendatang. IMF menyebutkan negara-negara yang… https://t.co/ubkbnau1XW",0
247,"Jawa Barat Bersiap Hadapi Potensi Krisis Ekonomi, Energi dan Pangan Tahun 2023 https://t.co/CwKvuaH3Kc",0
248,"Ancaman krisis  bahkan resesi dunia disebut semakin nyata, IMF bahkan mengingatkan akan ada resiko awan gelap ekonomi di tahun 2023 mendatang. Gubernur Khofifah Indar P ... https://t.co/JDpySYqUvQ #timesindonesia #ketahananinformasi #indonesiabangkit",0
249,"Dalam menyikapi tantangan dan situasi global yang semakin berat, Provinsi Jawa Barat supaya bersiap menghadapi potensi krisis ekonomi, energi dan pangan tahun 2023. https://t.co/GoxqVAsJeo",0
250,"Nabung aii nabung.
Pen liat seulgi konser nyanyiin lagu solo dia kan???? Ayok nabung. 2023 krisis ekonomi kata lala..",0
